"UserID","Probability1"
3,0.574756122353185
4,0.669525431842865
10,0.649147999103201
14,0.17644863200167
16,0.569932264695252
23,0.361394536785002
29,0.493736366777046
33,0.507359139309409
37,0.602788374694102
45,0.656926473786577
47,0.653067585628345
54,0.28898885190963
55,0.607770240545452
60,0.426319371708402
68,0.678853214698155
79,0.621270043182172
90,0.720026907882766
93,0.524303832573249
98,0.66730500726144
101,0.733217832488047
107,0.577791826670388
109,0.51079957231121
113,0.713901031134956
116,0.611029021082258
118,0.404112881873435
119,0.656792750270998
120,0.795103353429336
126,0.537443268572956
131,0.821648902730994
134,0.812700317059298
135,0.63428878694918
137,0.723045750467895
139,0.362302554079441
140,0.505342338766942
141,0.787399951246979
142,0.269976659160934
152,0.762869337526697
162,0.579299851051819
164,0.617047439764339
168,0.653713855196744
172,0.762813580304791
173,0.616108166896601
176,0.773123619583427
179,0.627611654964981
181,0.566471063860236
182,0.287759549998656
183,0.504502704751577
186,0.736773101257495
189,0.566609638841908
192,0.481433150921718
193,0.753906590415203
194,0.669085276193415
196,0.602823231857093
197,0.778688854580616
198,0.438230014553583
201,0.62880159599032
204,0.670100374904932
205,0.424629645914658
210,0.606913954708242
213,0.436475628859031
216,0.545237692004499
221,0.74399035883636
234,0.230689112750084
237,0.480481991527295
241,0.471701021372702
246,0.376713018396173
258,0.673976710375987
261,0.225082169008975
262,0.571641088123952
271,0.472500194076099
279,0.648283779567686
280,0.603138562220179
288,0.353741123475982
291,0.541143469618084
296,0.224437937533558
301,0.668517133848553
305,0.230412384376487
306,0.460646890291049
310,0.566180779198926
313,0.737219934811001
315,0.613920372737409
317,0.640695323595047
318,0.71931930294068
319,0.605409941743995
321,0.71724632438877
323,0.554761877037469
324,0.534930064462084
325,0.717103059850367
326,0.581870895863597
327,0.519496258980761
328,0.592666630987985
331,0.429530058440725
340,0.7183951681819
342,0.575667529425174
344,0.724743813584943
346,0.739782024813539
347,0.870780822026246
358,0.18637724134922
368,0.239979269021165
369,0.615725101732524
382,0.401923307262774
383,0.764523113899036
384,0.404145398386595
385,0.68920296295134
386,0.78402260438757
392,0.500123472815787
396,0.445398069013038
397,0.369143942839054
399,0.501263919345518
400,0.768654386942813
402,0.459635708554145
404,0.58073527981127
405,0.303383402043784
410,0.355809673967458
412,0.404615826191775
415,0.469656728335014
416,0.51786148809347
418,0.567845395426915
419,0.464168797000377
421,0.205394478709117
422,0.738437350981479
424,0.719447677717955
437,0.788640263095763
440,0.66057271082835
442,0.795756822835763
443,0.359263861071752
447,0.502174436961702
448,0.626667252801565
449,0.624222343370854
453,0.613111353106447
465,0.601693606214734
467,0.694159218479402
468,0.302197257500047
470,0.309593036026343
472,0.387462581090974
476,0.493269958833484
484,0.675845690700508
486,0.7833828650866
487,0.566555295784498
492,0.655394331477829
494,0.673090236047524
495,0.601214248820364
503,0.634131054840829
505,0.762803129994608
514,0.32956244482873
516,0.486208096840519
518,0.521001221390225
521,0.312091063785008
523,0.61774369193077
529,0.264247904095289
531,0.564021095694266
533,0.607719881775782
534,0.365546840445109
536,0.538182993969227
545,0.709115658813338
549,0.859427051704986
553,0.677352064512715
555,0.506938880762571
561,0.62793959135474
562,0.704561658225107
563,0.733566517378279
567,0.27473671216401
569,0.323530082267008
570,0.323595878735457
575,0.835068052945485
577,0.63963346919555
579,0.505255495859732
581,0.394303003929312
582,0.578266645764059
583,0.207613659537285
590,0.327726182073544
598,0.512329679280246
600,0.56874655364588
603,0.777906475204848
604,0.668800550418323
606,0.60148183035601
619,0.684590762310883
621,0.592644582749591
622,0.761409911153012
623,0.244669726389008
627,0.766835970007783
633,0.701768697119612
636,0.727436734234012
639,0.506908135842482
643,0.541430454888509
653,0.236468055799093
654,0.799181994020571
660,0.842799757280726
681,0.5596837840557
685,0.591926628218844
691,0.428147953712948
696,0.656199209525049
698,0.255565519593978
699,0.786078185263313
700,0.511395602796135
703,0.678155237441123
705,0.737641213871379
707,0.841933920336829
708,0.545006003229726
711,0.58700015466738
712,0.746400234036758
716,0.387498577916359
719,0.646708985174325
722,0.618820385777123
724,0.456491517842821
727,0.323953329035393
730,0.645451090594376
736,0.714029687264435
743,0.688032036146067
753,0.738076380659311
755,0.307846598701797
765,0.759523502156168
774,0.714331667789947
775,0.266854976795941
778,0.697174362105144
784,0.546091704379945
788,0.765402635349
789,0.463920012142188
791,0.494747286457116
797,0.429904297831988
798,0.305360023288611
800,0.697937233616326
802,0.14655381392257
807,0.561035930057588
810,0.815541044906393
811,0.394157841296075
820,0.744641735252803
821,0.550914205970743
822,0.657148387702792
823,0.631541678898058
824,0.763077849049335
826,0.109551544606536
828,0.560335276816002
831,0.448308017410589
832,0.19808331701875
833,0.314388178065129
834,0.435595515092209
837,0.643883366264831
838,0.741818596041099
841,0.664126560092065
843,0.616908748578224
844,0.346871653430953
850,0.76977860819237
853,0.628628274039767
855,0.285377572526665
856,0.644208688229474
860,0.335259688691291
864,0.306546640358795
868,0.3899145391426
875,0.457017312415841
876,0.208790753897533
877,0.689608215540597
879,0.501067483865744
889,0.69949053839418
890,0.588944910713938
894,0.386603125768698
896,0.577837782385057
897,0.636109456310225
904,0.195314284413405
905,0.639942142355946
907,0.279584472197368
909,0.237167885092182
913,0.566486733398271
925,0.475828173904472
926,0.45640446210736
927,0.68607337655482
928,0.476133624317398
931,0.644476497233905
932,0.776649644465829
934,0.416039299606745
935,0.409858058348671
939,0.337170482038842
941,0.516828101665154
942,0.152653614643019
947,0.510145897970063
948,0.412305098198939
950,0.644290135305932
951,0.452846714090509
958,0.378278809514946
959,0.664529957268518
960,0.733992442125962
966,0.313840919289971
975,0.655306562659245
985,0.759567081522086
992,0.287325690453735
993,0.223793050754215
994,0.206259814426045
995,0.30387485988831
998,0.606077070502743
1001,0.737609298265964
1009,0.239062854938018
1011,0.357609579274987
1012,0.524202406686873
1013,0.598156518841763
1014,0.29751891233539
1028,0.743673307388341
1032,0.637217182193219
1033,0.780316811559485
1037,0.388423173759205
1051,0.429794638492646
1052,0.202920824961135
1055,0.60461609850923
1061,0.374838196750152
1067,0.57808902082054
1071,0.654569358413245
1073,0.837111093730073
1075,0.299464066563345
1077,0.426604598056025
1078,0.325880207709733
1081,0.430334300474535
1082,0.690475360837367
1088,0.77635238121305
1094,0.551888494664434
1100,0.434766885595915
1102,0.725367230757887
1103,0.318800236162375
1112,0.725902742016495
1114,0.65141340755573
1117,0.792236768260396
1118,0.602412610488176
1127,0.722204299704276
1130,0.75574852935652
1131,0.671138529806599
1132,0.514054804285354
1136,0.388662157625953
1139,0.461236316477852
1151,0.809751226243171
1152,0.766387441278528
1153,0.565884223695982
1155,0.710934960854071
1158,0.4621486516014
1161,0.729171222355927
1165,0.750534692513191
1166,0.476376342263894
1172,0.560981424587056
1173,0.45802434269455
1177,0.407865006134762
1178,0.608006057965298
1179,0.619679657374853
1180,0.37605903577907
1181,0.275931013772567
1182,0.705459718874884
1187,0.616544577722715
1190,0.740106619731284
1194,0.62568455234298
1197,0.417676293261628
1198,0.338855417846252
1203,0.516973146558396
1206,0.803976157327873
1208,0.553877480544371
1212,0.790215339644034
1214,0.758848568487886
1217,0.243672994091353
1220,0.558213626513603
1225,0.713321221790576
1232,0.556701285175339
1234,0.602181556946994
1241,0.631514516435196
1247,0.60404266293392
1250,0.425496259621534
1251,0.670112769545651
1255,0.868897335722727
1256,0.573655160942517
1260,0.525447302942916
1261,0.806759349545745
1266,0.738835199849902
1270,0.515203797198676
1272,0.665785596437957
1274,0.567036852812551
1288,0.542833681854273
1290,0.786763658564283
1291,0.728978474119
1294,0.435746404018965
1295,0.535870462549424
1297,0.683845833829114
1300,0.716424375498231
1303,0.70240388396889
1306,0.641387019461834
1311,0.389637610203054
1315,0.28243602623008
1320,0.439640734387426
1324,0.728006171341071
1326,0.398074477743871
1335,0.633501956210977
1337,0.637629699906545
1339,0.43494593430392
1343,0.572105078925928
1345,0.633836902277932
1348,0.712364174410156
1350,0.322774449560328
1355,0.419272085646186
1357,0.526240549413257
1366,0.597282266858075
1371,0.416562316330793
1373,0.425947466768836
1376,0.654571141580498
1386,0.716712466367097
1387,0.452265752056351
1394,0.715384837932367
1397,0.149827077270708
1400,0.682897243276361
1403,0.628190157207692
1405,0.527728023100421
1409,0.702546397854266
1412,0.414608559421155
1413,0.314633491210392
1416,0.588412845380113
1420,0.463228346060651
1421,0.771032708581928
1423,0.841658355184393
1440,0.702012125755308
1443,0.75110167682484
1445,0.590779601704906
1449,0.810160695973233
1451,0.475767512886821
1452,0.279672163312905
1457,0.507570297120612
1460,0.347705195194759
1463,0.270008051847022
1464,0.383199426651333
1466,0.576444440340848
1468,0.77679425532393
1469,0.69987494770706
1472,0.335317401530805
1473,0.76999563194928
1474,0.293158631219552
1475,0.58380808082112
1476,0.569863365824818
1477,0.730905123449117
1478,0.721434340202024
1479,0.727981925991991
1482,0.7267756630862
1485,0.4080351225041
1493,0.686293722890041
1499,0.841505935484779
1502,0.566099554022925
1503,0.582082537999484
